Day;Station;Absolute_level;Percentage_volume_stored;volume_stored;County;River_basin;Province
2025-04-02T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.54;23.8;2.9;Priorat;Riu Siurana;Tarragona
2025-04-02T00:00:00.000;Reservoir of Susqueda (Osor);321.68;43.5;101.42;La Selva;Riu Ter;Girona
2025-04-03T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.73;64.2;39.22;Alt Empord…;Riu Muga;Girona
2025-04-03T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.52;100.5;3.76;Alt Pened‚s;Riu Foix;Barcelona
2025-04-03T00:00:00.000;Reservoir of la Baells (Cercs);629.49;98.3;107.6;Bergued…;Riu Llobregat;Barcelona
2025-04-03T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);791.09;55.1;44.07;SolsonŠs;Riu Cardener;Lleida 
2025-04-03T00:00:00.000;Reservoir of Riudecanyes;212.26;53;2.82;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-03T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.79;77.1;18.79;SolsonŠs;Riu Cardener;Lleida 
2025-04-03T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.78;71.3;117.78;Osona;Riu Ter;Barcelona
2025-04-03T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.61;23.9;2.92;Priorat;Riu Siurana;Tarragona
2025-04-03T00:00:00.000;Reservoir of Susqueda (Osor);321.65;43.5;101.33;La Selva;Riu Ter;Girona
2025-04-04T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.77;64.4;39.35;Alt Empord…;Riu Muga;Girona
2025-04-04T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.52;100.4;3.75;Alt Pened‚s;Riu Foix;Barcelona
2025-04-04T00:00:00.000;Reservoir of la Baells (Cercs);629.57;98.6;107.87;Bergued…;Riu Llobregat;Barcelona
2025-04-04T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);791.27;55.5;44.41;SolsonŠs;Riu Cardener;Lleida 
2025-04-04T00:00:00.000;Reservoir of Riudecanyes;212.33;53.4;2.84;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-04T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.84;77.3;18.85;SolsonŠs;Riu Cardener;Lleida 
2025-04-04T00:00:00.000;Reservoir of Sau (Vilanova de Sau);416.02;72;118.95;Osona;Riu Ter;Barcelona
2025-04-04T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.67;24.1;2.94;Priorat;Riu Siurana;Tarragona
2025-04-04T00:00:00.000;Reservoir of Susqueda (Osor);321.69;43.5;101.45;La Selva;Riu Ter;Girona
2025-04-05T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.81;64.6;39.47;Alt Empord…;Riu Muga;Girona
2025-04-05T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.51;100.4;3.75;Alt Pened‚s;Riu Foix;Barcelona
2025-04-05T00:00:00.000;Reservoir of la Baells (Cercs);629.51;98.4;107.64;Bergued…;Riu Llobregat;Barcelona
2025-04-05T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);791.41;55.8;44.67;SolsonŠs;Riu Cardener;Lleida 
2025-04-05T00:00:00.000;Reservoir of Riudecanyes;212.41;53.8;2.86;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-05T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.89;77.6;18.91;SolsonŠs;Riu Cardener;Lleida 
2025-04-05T00:00:00.000;Reservoir of Sau (Vilanova de Sau);416.25;72.7;120.07;Osona;Riu Ter;Barcelona
2025-04-05T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.72;24.2;2.96;Priorat;Riu Siurana;Tarragona
2025-04-05T00:00:00.000;Reservoir of Susqueda (Osor);321.7;43.6;101.49;La Selva;Riu Ter;Girona
2025-04-06T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.85;64.8;39.58;Alt Empord…;Riu Muga;Girona
2025-04-06T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.52;100.4;3.76;Alt Pened‚s;Riu Foix;Barcelona
2025-04-06T00:00:00.000;Reservoir of la Baells (Cercs);629.44;98.1;107.39;Bergued…;Riu Llobregat;Barcelona
2025-04-06T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);791.56;56.2;44.95;SolsonŠs;Riu Cardener;Lleida 
2025-04-06T00:00:00.000;Reservoir of Riudecanyes;212.47;54.2;2.88;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-06T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);525.95;77.9;18.99;SolsonŠs;Riu Cardener;Lleida 
2025-04-06T00:00:00.000;Reservoir of Sau (Vilanova de Sau);416.48;73.3;121.19;Osona;Riu Ter;Barcelona
2025-04-06T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.77;24.3;2.97;Priorat;Riu Siurana;Tarragona
2025-04-06T00:00:00.000;Reservoir of Susqueda (Osor);321.69;43.5;101.44;La Selva;Riu Ter;Girona
2025-04-07T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.88;64.9;39.66;Alt Empord…;Riu Muga;Girona
2025-04-07T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.51;100.3;3.75;Alt Pened‚s;Riu Foix;Barcelona
2025-04-07T00:00:00.000;Reservoir of la Baells (Cercs);629.39;98;107.22;Bergued…;Riu Llobregat;Barcelona
2025-04-07T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);791.71;56.6;45.24;SolsonŠs;Riu Cardener;Lleida 
2025-04-07T00:00:00.000;Reservoir of Riudecanyes;212.52;54.5;2.9;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-07T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526;78.1;19.05;SolsonŠs;Riu Cardener;Lleida 
2025-04-07T00:00:00.000;Reservoir of Sau (Vilanova de Sau);416.53;73.5;121.43;Osona;Riu Ter;Barcelona
2025-04-07T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.81;24.4;2.99;Priorat;Riu Siurana;Tarragona
2025-04-07T00:00:00.000;Reservoir of Susqueda (Osor);321.93;43.9;102.19;La Selva;Riu Ter;Girona
2025-04-08T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.92;65;39.74;Alt Empord…;Riu Muga;Girona
2025-04-08T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.49;100;3.74;Alt Pened‚s;Riu Foix;Barcelona
2025-04-08T00:00:00.000;Reservoir of la Baells (Cercs);629.35;97.9;107.08;Bergued…;Riu Llobregat;Barcelona
2025-04-08T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);791.88;56.9;45.55;SolsonŠs;Riu Cardener;Lleida 
2025-04-08T00:00:00.000;Reservoir of Riudecanyes;212.57;54.8;2.91;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-08T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.04;78.3;19.1;SolsonŠs;Riu Cardener;Lleida 
2025-04-08T00:00:00.000;Reservoir of Sau (Vilanova de Sau);416.43;73.2;120.95;Osona;Riu Ter;Barcelona
2025-04-08T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.85;24.5;3;Priorat;Riu Siurana;Tarragona
2025-04-08T00:00:00.000;Reservoir of Susqueda (Osor);322.42;44.5;103.76;La Selva;Riu Ter;Girona
2025-04-09T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.95;65.2;39.83;Alt Empord…;Riu Muga;Girona
2025-04-09T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.48;99.7;3.73;Alt Pened‚s;Riu Foix;Barcelona
2025-04-09T00:00:00.000;Reservoir of la Baells (Cercs);629.32;97.7;106.96;Bergued…;Riu Llobregat;Barcelona
2025-04-09T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);792.04;57.3;45.87;SolsonŠs;Riu Cardener;Lleida 
2025-04-09T00:00:00.000;Reservoir of Riudecanyes;212.62;55.1;2.93;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-09T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.08;78.5;19.15;SolsonŠs;Riu Cardener;Lleida 
2025-04-09T00:00:00.000;Reservoir of Sau (Vilanova de Sau);416.36;73;120.59;Osona;Riu Ter;Barcelona
2025-04-09T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.88;24.6;3.01;Priorat;Riu Siurana;Tarragona
2025-04-09T00:00:00.000;Reservoir of Susqueda (Osor);322.88;45.2;105.21;La Selva;Riu Ter;Girona
2025-04-10T00:00:00.000;Reservoir of Darnius Boadella (Darnius);151.97;65.3;39.9;Alt Empord…;Riu Muga;Girona
2025-04-10T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.47;99.6;3.72;Alt Pened‚s;Riu Foix;Barcelona
2025-04-10T00:00:00.000;Reservoir of la Baells (Cercs);629.33;97.8;107;Bergued…;Riu Llobregat;Barcelona
2025-04-10T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);792.22;57.8;46.2;SolsonŠs;Riu Cardener;Lleida 
2025-04-10T00:00:00.000;Reservoir of Riudecanyes;212.67;55.3;2.94;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-10T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.12;78.7;19.2;SolsonŠs;Riu Cardener;Lleida 
2025-04-10T00:00:00.000;Reservoir of Sau (Vilanova de Sau);416.29;72.8;120.25;Osona;Riu Ter;Barcelona
2025-04-10T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.92;24.7;3.02;Priorat;Riu Siurana;Tarragona
2025-04-10T00:00:00.000;Reservoir of Susqueda (Osor);323.35;45.8;106.77;La Selva;Riu Ter;Girona
2025-04-11T00:00:00.000;Reservoir of Darnius Boadella (Darnius);152;65.4;39.97;Alt Empord…;Riu Muga;Girona
2025-04-11T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.47;99.5;3.72;Alt Pened‚s;Riu Foix;Barcelona
2025-04-11T00:00:00.000;Reservoir of la Baells (Cercs);629.33;97.8;106.99;Bergued…;Riu Llobregat;Barcelona
2025-04-11T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);792.39;58.2;46.53;SolsonŠs;Riu Cardener;Lleida 
2025-04-11T00:00:00.000;Reservoir of Riudecanyes;212.72;55.6;2.96;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-11T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.16;78.9;19.24;SolsonŠs;Riu Cardener;Lleida 
2025-04-11T00:00:00.000;Reservoir of Sau (Vilanova de Sau);416.09;72.2;119.27;Osona;Riu Ter;Barcelona
2025-04-11T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.94;24.8;3.03;Priorat;Riu Siurana;Tarragona
2025-04-11T00:00:00.000;Reservoir of Susqueda (Osor);323.99;46.7;108.84;La Selva;Riu Ter;Girona
2025-04-12T00:00:00.000;Reservoir of Darnius Boadella (Darnius);152.02;65.5;40.04;Alt Empord…;Riu Muga;Girona
2025-04-12T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.47;99.6;3.72;Alt Pened‚s;Riu Foix;Barcelona
2025-04-12T00:00:00.000;Reservoir of la Baells (Cercs);629.29;97.6;106.85;Bergued…;Riu Llobregat;Barcelona
2025-04-12T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);792.55;58.5;46.83;SolsonŠs;Riu Cardener;Lleida 
2025-04-12T00:00:00.000;Reservoir of Riudecanyes;212.76;55.9;2.97;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-12T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.19;79.1;19.28;SolsonŠs;Riu Cardener;Lleida 
2025-04-12T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.84;71.4;118.06;Osona;Riu Ter;Barcelona
2025-04-12T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);467.97;24.8;3.03;Priorat;Riu Siurana;Tarragona
2025-04-12T00:00:00.000;Reservoir of Susqueda (Osor);324.67;47.7;111.09;La Selva;Riu Ter;Girona
2025-04-13T00:00:00.000;Reservoir of Darnius Boadella (Darnius);152.05;65.6;40.11;Alt Empord…;Riu Muga;Girona
2025-04-13T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.47;99.6;3.73;Alt Pened‚s;Riu Foix;Barcelona
2025-04-13T00:00:00.000;Reservoir of la Baells (Cercs);629.24;97.5;106.69;Bergued…;Riu Llobregat;Barcelona
2025-04-13T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);792.7;58.9;47.14;SolsonŠs;Riu Cardener;Lleida 
2025-04-13T00:00:00.000;Reservoir of Riudecanyes;212.8;56.1;2.98;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-13T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.22;79.3;19.32;SolsonŠs;Riu Cardener;Lleida 
2025-04-13T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.59;70.7;116.83;Osona;Riu Ter;Barcelona
2025-04-13T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);468;24.9;3.04;Priorat;Riu Siurana;Tarragona
2025-04-13T00:00:00.000;Reservoir of Susqueda (Osor);325.34;48.6;113.33;La Selva;Riu Ter;Girona
2025-04-14T00:00:00.000;Reservoir of Darnius Boadella (Darnius);152.07;65.8;40.18;Alt Empord…;Riu Muga;Girona
2025-04-14T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.47;99.6;3.72;Alt Pened‚s;Riu Foix;Barcelona
2025-04-14T00:00:00.000;Reservoir of la Baells (Cercs);629.24;97.5;106.7;Bergued…;Riu Llobregat;Barcelona
2025-04-14T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);792.87;59.3;47.47;SolsonŠs;Riu Cardener;Lleida 
2025-04-14T00:00:00.000;Reservoir of Riudecanyes;212.85;56.3;3;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-14T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.26;79.4;19.37;SolsonŠs;Riu Cardener;Lleida 
2025-04-14T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.4;70.2;115.96;Osona;Riu Ter;Barcelona
2025-04-14T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);468.02;25;3.05;Priorat;Riu Siurana;Tarragona
2025-04-14T00:00:00.000;Reservoir of Susqueda (Osor);325.99;49.6;115.55;La Selva;Riu Ter;Girona
2025-04-15T00:00:00.000;Reservoir of Darnius Boadella (Darnius);152.1;65.9;40.25;Alt Empord…;Riu Muga;Girona
2025-04-15T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.45;99.2;3.71;Alt Pened‚s;Riu Foix;Barcelona
2025-04-15T00:00:00.000;Reservoir of la Baells (Cercs);629.38;97.9;107.17;Bergued…;Riu Llobregat;Barcelona
2025-04-15T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);793.09;59.9;47.89;SolsonŠs;Riu Cardener;Lleida 
2025-04-15T00:00:00.000;Reservoir of Riudecanyes;212.89;56.6;3.01;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-15T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.31;79.7;19.43;SolsonŠs;Riu Cardener;Lleida 
2025-04-15T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.39;70.1;115.91;Osona;Riu Ter;Barcelona
2025-04-15T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);468.05;25;3.06;Priorat;Riu Siurana;Tarragona
2025-04-15T00:00:00.000;Reservoir of Susqueda (Osor);326.51;50.4;117.35;La Selva;Riu Ter;Girona
2025-04-16T00:00:00.000;Reservoir of Darnius Boadella (Darnius);152.14;66.1;40.38;Alt Empord…;Riu Muga;Girona
2025-04-16T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.43;98.9;3.7;Alt Pened‚s;Riu Foix;Barcelona
2025-04-16T00:00:00.000;Reservoir of la Baells (Cercs);629.42;98.1;107.34;Bergued…;Riu Llobregat;Barcelona
2025-04-16T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);793.3;60.4;48.31;SolsonŠs;Riu Cardener;Lleida 
2025-04-16T00:00:00.000;Reservoir of Riudecanyes;212.93;56.8;3.02;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-16T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.36;79.9;19.49;SolsonŠs;Riu Cardener;Lleida 
2025-04-16T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.47;70.4;116.3;Osona;Riu Ter;Barcelona
2025-04-16T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);468.07;25.1;3.06;Priorat;Riu Siurana;Tarragona
2025-04-16T00:00:00.000;Reservoir of Susqueda (Osor);327.04;51.2;119.2;La Selva;Riu Ter;Girona
2025-04-17T00:00:00.000;Reservoir of Darnius Boadella (Darnius);152.18;66.2;40.47;Alt Empord…;Riu Muga;Girona
2025-04-17T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.42;98.6;3.69;Alt Pened‚s;Riu Foix;Barcelona
2025-04-17T00:00:00.000;Reservoir of la Baells (Cercs);629.38;98;107.2;Bergued…;Riu Llobregat;Barcelona
2025-04-17T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);793.48;60.8;48.67;SolsonŠs;Riu Cardener;Lleida 
2025-04-17T00:00:00.000;Reservoir of Riudecanyes;212.96;57;3.03;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-17T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.4;80.1;19.54;SolsonŠs;Riu Cardener;Lleida 
2025-04-17T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.5;70.5;116.48;Osona;Riu Ter;Barcelona
2025-04-17T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);468.09;25.1;3.07;Priorat;Riu Siurana;Tarragona
2025-04-17T00:00:00.000;Reservoir of Susqueda (Osor);327.71;52.2;121.56;La Selva;Riu Ter;Girona
2025-04-18T00:00:00.000;Reservoir of Darnius Boadella (Darnius);152.2;66.4;40.54;Alt Empord…;Riu Muga;Girona
2025-04-18T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.41;98.4;3.68;Alt Pened‚s;Riu Foix;Barcelona
2025-04-18T00:00:00.000;Reservoir of la Baells (Cercs);629.31;97.7;106.93;Bergued…;Riu Llobregat;Barcelona
2025-04-18T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);793.64;61.2;48.98;SolsonŠs;Riu Cardener;Lleida 
2025-04-18T00:00:00.000;Reservoir of Riudecanyes;212.99;57.1;3.04;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-18T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.44;80.4;19.59;SolsonŠs;Riu Cardener;Lleida 
2025-04-18T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.5;70.5;116.44;Osona;Riu Ter;Barcelona
2025-04-18T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);468.1;25.1;3.07;Priorat;Riu Siurana;Tarragona
2025-04-18T00:00:00.000;Reservoir of Susqueda (Osor);328.33;53.1;123.79;La Selva;Riu Ter;Girona
2025-04-19T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.41;98.5;3.69;Alt Pened‚s;Riu Foix;Barcelona
2025-04-19T00:00:00.000;Reservoir of la Baells (Cercs);629.31;97.7;106.92;Bergued…;Riu Llobregat;Barcelona
2025-04-19T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);793.82;61.7;49.34;SolsonŠs;Riu Cardener;Lleida 
2025-04-19T00:00:00.000;Reservoir of Riudecanyes;213.03;57.4;3.05;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-19T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.52;80.7;19.68;SolsonŠs;Riu Cardener;Lleida 
2025-04-19T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.42;70.2;116.07;Osona;Riu Ter;Barcelona
2025-04-19T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);468.12;25.2;3.08;Priorat;Riu Siurana;Tarragona
2025-04-19T00:00:00.000;Reservoir of Susqueda (Osor);328.96;54.1;126.06;La Selva;Riu Ter;Girona
2025-04-20T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.41;98.5;3.69;Alt Pened‚s;Riu Foix;Barcelona
2025-04-20T00:00:00.000;Reservoir of la Baells (Cercs);629.41;98.1;107.3;Bergued…;Riu Llobregat;Barcelona
2025-04-20T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);794.15;62.5;50.02;SolsonŠs;Riu Cardener;Lleida 
2025-04-20T00:00:00.000;Reservoir of Riudecanyes;213.07;57.6;3.06;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-20T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.68;81.6;19.89;SolsonŠs;Riu Cardener;Lleida 
2025-04-20T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.35;70;115.74;Osona;Riu Ter;Barcelona
2025-04-20T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);468.14;25.2;3.08;Priorat;Riu Siurana;Tarragona
2025-04-20T00:00:00.000;Reservoir of Susqueda (Osor);329.57;55.1;128.32;La Selva;Riu Ter;Girona
2025-04-21T00:00:00.000;Reservoir of Foix (Castellet i la Gornal);100.4;98.4;3.68;Alt Pened‚s;Riu Foix;Barcelona
2025-04-21T00:00:00.000;Reservoir of la Baells (Cercs);629.46;98.2;107.47;Bergued…;Riu Llobregat;Barcelona
2025-04-21T00:00:00.000;Reservoir of la Llosa del Cavall (Nav…s);794.4;63.1;50.52;SolsonŠs;Riu Cardener;Lleida 
2025-04-21T00:00:00.000;Reservoir of Riudecanyes;213.1;57.8;3.07;Baix Camp;Riera Riudecanyes;Tarragona
2025-04-21T00:00:00.000;Reservoir of Sant Pon‡ (Clariana de Cardener);526.81;82.3;20.06;SolsonŠs;Riu Cardener;Lleida 
2025-04-21T00:00:00.000;Reservoir of Sau (Vilanova de Sau);415.24;69.7;115.17;Osona;Riu Ter;Barcelona
2025-04-21T00:00:00.000;Reservoir of Siurana (Cornudella de Montsant);468.15;25.3;3.09;Priorat;Riu Siurana;Tarragona
2025-04-21T00:00:00.000;Reservoir of Susqueda (Osor);330.19;56.1;130.6;La Selva;Riu Ter;Girona
