lat;long;value;UoMDefinition;propertyDefinition;phenomenonTime;resultTime
52.5483283996582;13.40782165527344;0.01999999955296516;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T18:00:00;2024-09-22T18:00:00
52.5483283996582;13.40782165527344;0.01999999955296516;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T19:00:00;2024-09-22T19:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T20:00:00;2024-09-22T20:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T21:00:00;2024-09-22T21:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T22:00:00;2024-09-22T22:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T23:00:00;2024-09-22T23:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T00:00:00;2024-09-23T00:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T01:00:00;2024-09-23T01:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T02:00:00;2024-09-23T02:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T03:00:00;2024-09-23T03:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T04:00:00;2024-09-23T04:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T05:00:00;2024-09-23T05:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T06:00:00;2024-09-23T06:00:00
52.5483283996582;13.40782165527344;0.07000000029802322;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T07:00:00;2024-09-23T07:00:00
52.5483283996582;13.40782165527344;0.1400000005960464;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T08:00:00;2024-09-23T08:00:00
52.5483283996582;13.40782165527344;0.2199999988079071;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T09:00:00;2024-09-23T09:00:00
52.5483283996582;13.40782165527344;0.3100000023841858;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T10:00:00;2024-09-23T10:00:00
52.5483283996582;13.40782165527344;0.3600000143051147;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T11:00:00;2024-09-23T11:00:00
52.5483283996582;13.40782165527344;0.3700000047683716;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T12:00:00;2024-09-23T12:00:00
52.5483283996582;13.40782165527344;0.3400000035762787;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T13:00:00;2024-09-23T13:00:00
52.5483283996582;13.40782165527344;0.2800000011920929;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T14:00:00;2024-09-23T14:00:00
52.5483283996582;13.40782165527344;0.2000000029802322;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T15:00:00;2024-09-23T15:00:00
52.5483283996582;13.40782165527344;0.1000000014901161;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T16:00:00;2024-09-23T16:00:00
52.5483283996582;13.40782165527344;0.05000000074505806;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T17:00:00;2024-09-23T17:00:00
52.5483283996582;13.40782165527344;0.03999999910593033;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T18:00:00;2024-09-23T18:00:00
52.5483283996582;13.40782165527344;0.03999999910593033;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T19:00:00;2024-09-23T19:00:00
52.5483283996582;13.40782165527344;0.03999999910593033;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T20:00:00;2024-09-23T20:00:00
52.5483283996582;13.40782165527344;0.02999999932944775;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T21:00:00;2024-09-23T21:00:00
52.5483283996582;13.40782165527344;0.01999999955296516;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T22:00:00;2024-09-23T22:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-23T23:00:00;2024-09-23T23:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T00:00:00;2024-09-24T00:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T01:00:00;2024-09-24T01:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T02:00:00;2024-09-24T02:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T03:00:00;2024-09-24T03:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T04:00:00;2024-09-24T04:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T05:00:00;2024-09-24T05:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T06:00:00;2024-09-24T06:00:00
52.5483283996582;13.40782165527344;0.07000000029802322;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T07:00:00;2024-09-24T07:00:00
52.5483283996582;13.40782165527344;0.1099999994039536;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T08:00:00;2024-09-24T08:00:00
52.5483283996582;13.40782165527344;0.119999997317791;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T09:00:00;2024-09-24T09:00:00
52.5483283996582;13.40782165527344;0.07999999821186066;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T10:00:00;2024-09-24T10:00:00
52.5483283996582;13.40782165527344;0.05000000074505806;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T11:00:00;2024-09-24T11:00:00
52.5483283996582;13.40782165527344;0.03999999910593033;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-24T12:00:00;2024-09-24T12:00:00
