dia;estaci;nivell_absolut;percentatge_volum_embassat;volum_embassat
2024-12-12T00:00:00.000;Embassament de Sau (Vilanova de Sau);390.38;18.9;31.2
2024-12-12T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.07;48.1;11.72
2024-12-12T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.3;96.5;3.61
2024-12-11T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.27;17.6;10.74
2024-12-11T00:00:00.000;Embassament de Riudecanyes;204.92;22.4;1.19
2024-12-11T00:00:00.000;Embassament de la Baells (Cercs);615.89;59.9;65.57
2024-12-11T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.08;9.5;1.17
2024-12-11T00:00:00.000;Embassament de Sau (Vilanova de Sau);390.59;19.2;31.67
2024-12-11T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.22;95.2;3.56
2024-12-11T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.02;47.9;11.67
2024-12-11T00:00:00.000;Embassament de Susqueda (Osor);315.13;35.3;82.15
2024-12-11T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.07;35.6;28.51
2024-12-10T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.2;94.9;3.55
2024-12-10T00:00:00.000;Embassament de Sau (Vilanova de Sau);390.83;19.5;32.19
2024-12-10T00:00:00.000;Embassament de Susqueda (Osor);315.03;35.1;81.88
2024-12-10T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.09;35.7;28.53
2024-12-10T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.28;17.6;10.75
2024-12-10T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.08;9.5;1.17
2024-12-10T00:00:00.000;Embassament de la Baells (Cercs);615.89;59.9;65.56
2024-12-10T00:00:00.000;Embassament de Riudecanyes;204.91;22.4;1.19
2024-12-10T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);518.97;47.7;11.63
2024-12-09T00:00:00.000;Embassament de la Baells (Cercs);615.89;59.9;65.56
2024-12-09T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);518.92;47.5;11.58
2024-12-09T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.07;9.5;1.16
2024-12-09T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.3;17.6;10.77
2024-12-09T00:00:00.000;Embassament de Riudecanyes;204.9;22.3;1.19
2024-12-09T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.1;35.7;28.55
2024-12-09T00:00:00.000;Embassament de Sau (Vilanova de Sau);391.11;19.9;32.83
2024-12-09T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.21;95;3.55
2024-12-09T00:00:00.000;Embassament de Susqueda (Osor);314.86;34.9;81.43
2024-12-08T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.31;17.7;10.79
2024-12-08T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);518.87;47.3;11.54
2024-12-08T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.12;35.7;28.57
2024-12-08T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.23;95.3;3.56
2024-12-08T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.06;9.5;1.16
2024-12-08T00:00:00.000;Embassament de Riudecanyes;204.89;22.3;1.19
2024-12-08T00:00:00.000;Embassament de Susqueda (Osor);314.74;34.8;81.11
2024-12-08T00:00:00.000;Embassament de la Baells (Cercs);615.89;59.9;65.56
2024-12-08T00:00:00.000;Embassament de Sau (Vilanova de Sau);391.37;20.2;33.41
2024-12-07T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.24;95.5;3.57
2024-12-07T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.32;17.7;10.8
2024-12-07T00:00:00.000;Embassament de Sau (Vilanova de Sau);391.67;20.6;34.09
2024-12-07T00:00:00.000;Embassament de la Baells (Cercs);615.89;59.9;65.56
2024-12-07T00:00:00.000;Embassament de Susqueda (Osor);314.6;34.6;80.72
2024-12-07T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);518.82;47.2;11.5
2024-12-07T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.13;35.7;28.58
2024-12-07T00:00:00.000;Embassament de Riudecanyes;204.88;22.3;1.18
2024-12-07T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.05;9.5;1.16
2024-12-06T00:00:00.000;Embassament de Susqueda (Osor);314.48;34.5;80.39
2024-12-06T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.25;95.7;3.58
2024-12-06T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.04;9.5;1.16
2024-12-06T00:00:00.000;Embassament de Riudecanyes;204.86;22.2;1.18
2024-12-06T00:00:00.000;Embassament de la Baells (Cercs);615.91;60;65.61
2024-12-06T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);518.77;47;11.45
2024-12-06T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.14;35.7;28.6
2024-12-06T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.33;17.7;10.81
2024-12-06T00:00:00.000;Embassament de Sau (Vilanova de Sau);391.92;21;34.67
2024-12-05T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);518.72;46.8;11.4
2024-12-05T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.15;35.8;28.61
2024-12-05T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.35;17.7;10.83
2024-12-05T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.26;95.9;3.59
2024-12-05T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.03;9.5;1.16
2024-12-05T00:00:00.000;Embassament de Sau (Vilanova de Sau);392.11;21.2;35.09
2024-12-05T00:00:00.000;Embassament de Susqueda (Osor);314.43;34.4;80.25
2024-12-05T00:00:00.000;Embassament de la Baells (Cercs);615.93;60;65.67
2024-12-05T00:00:00.000;Embassament de Riudecanyes;204.83;22.1;1.18
2024-12-04T00:00:00.000;Embassament de la Baells (Cercs);615.97;60.1;65.77
2024-12-04T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.36;17.7;10.84
2024-12-04T00:00:00.000;Embassament de Susqueda (Osor);314.19;34.2;79.63
2024-12-04T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.02;9.5;1.16
2024-12-04T00:00:00.000;Embassament de Sau (Vilanova de Sau);392.5;21.8;35.99
2024-12-04T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.15;35.8;28.61
2024-12-04T00:00:00.000;Embassament de Riudecanyes;204.81;22.1;1.18
2024-12-04T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);518.67;46.6;11.36
2024-12-04T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.28;96.1;3.6
2024-12-03T00:00:00.000;Embassament de Sau (Vilanova de Sau);392.89;22.3;36.93
